province,city,distance,rice_ratio,Lineage,fr,sex_ratio,FS,P_tgf,P_ila,dr,pd,lon,lat,GDP,nap,CD
福建,长乐,1895.5,63.0695633011349,0.925562,1.52,139.7739,2.85,12.595061,21.317905,1.643263,1048.632218844985,119.52,25.97,4446.45,11.36,16.7
福建,永泰,1905.0,44.59858938975774,0.92126,1.77,133.3404,2.84,16.212725,21.790409,1.436722,160.49933125278645,118.93,25.87,29255.78,14.6,15.7
福建,诏安,2160.1,46.68740796210982,0.986742,1.46,122.5701,3.89,28.313716,6.909387,0.769315,463.6785162287481,117.18,23.72,16263.2,10.9,14.1
福建,平和,2038.3,76.31820195407674,0.977723,1.71,128.1603,3.48,24.860404,10.860503,0.817698,251.08225108225108,117.3,24.37,17597.63,10.15,14.1
福建,德化,1894.4,42.10337435190345,0.969231,1.65,129.5221,2.67,8.041024,20.72954,0.728297,143.36917562724014,118.23,25.5,36589.45,14.43,14.9
福建,福鼎,1669.6,40.33807279241865,0.764407,1.65,111.2992,2.96,16.62319,20.675291,1.891132,380.0786369593709,120.22,27.33,25276.94,18.55,18.3
福建,将乐,1726.5,60.57806828779871,0.893204,1.65,123.4986,3.19,25.563385,14.664896,1.124859,75.69011576135351,117.47,26.73,35998.58,18.76,17.9
福建,宁化,1777.9,52.49845081370456,0.904959,1.65,136.2168,3.25,26.985609,14.421245,0.972456,149.5637723307021,116.65,26.27,21589.84,13.99,19.0
福建,霞浦,1738.4,38.86063480638506,0.886793,1.65,117.4413,3.05,16.213236,17.606344,1.658168,315.8522050059595,120.0,26.88,2354.49,14.01,17.3
福建,仙游,1944.9,40.09008731254933,0.87488,1.59,130.1151,3.2,21.195147,16.260965,1.277649,588.5558583106267,118.68,25.37,16951.47,8.82,14.9
福建,政和,1667.8,50.50277308644417,0.922078,1.84,131.1345,2.97,14.885744,17.835096,1.269447,132.56484149855908,118.85,27.37,13959.18,16.26,18.6
福建,永定,1959.1,52.05712739076234,0.943263,1.84,125.5173,2.78,16.898665,21.682665,0.980069,215.92442645074223,116.73,24.72,3599.8,11.35,15.0
福建,漳浦,2081.3,56.34326019201789,0.966926,1.53,123.9657,3.58,27.291006,7.128594,0.656655,391.42590866728796,117.62,24.13,1868.62,10.52,14.1
福建,闽侯,1846.5,61.90227501809596,0.942029,1.22,123.9861,3.09,21.799972,17.975507,1.464714,305.1643192488263,119.13,26.15,3628.32,13.77,16.5
福建,屏南,1728.2,39.03162528108703,0.972067,1.72,115.039,3.08,19.81193,19.143542,1.515152,126.83578104138851,118.98,26.92,24962.97,13.62,16.7
福建,建瓯,1696.8,47.8758038503015,0.803571,1.66,108.7247,2.94,19.044937,15.972935,1.213725,127.56909992912827,118.32,27.03,22831.92,18.77,18.7
福建,永春,1949.3,49.02441515987333,0.912351,1.66,136.2471,3.1,20.585946,14.398738,0.917431,384.3514070006863,118.3,25.32,3784.86,10.81,14.3999999999999
福建,长汀,1797.0,65.5441647752871,0.8025,1.6,151.9849,3.11,21.784721,17.307281,1.250511,164.51612903225808,116.35,25.83,22445.92,18.51,18.1
福建,连江,1857.5,66.75402076815153,0.883059,1.6,126.3366,3.05,20.589128,17.748008,1.66011,531.1973018549747,119.53,26.2,33576.73,11.77,16.5
福建,罗源,1818.6,40.92189609772072,0.956522,1.6,116.8269,2.77,14.182898,20.077683,1.746692,219.0395956192081,119.55,26.48,524.8,20.24,16.9
福建,大田,1906.3,46.82984744990507,0.935574,1.85,161.0594,3.22,19.759816,12.318667,1.011516,161.29032258064515,117.85,25.7,2756.89,12.91,15.7
福建,福清,1911.0,36.03797231006619,0.889366,1.54,123.4221,3.22,19.790795,17.106691,2.529212,843.2147562582345,119.38,25.72,3866.13,13.53,15.9
福建,安溪,1947.6,65.77682010076337,0.910256,1.67,161.6556,3.52,21.976741,12.261723,0.68901,356.55871769708864,118.18,25.07,3135.41,8.42,14.5
福建,龙海,2039.3,57.22975504336063,0.874322,1.36,112.8869,3.25,24.862222,13.632323,0.874412,607.90273556231,117.82,24.45,41639.99,14.61,14.8
福建,顺昌,1689.7,47.51110207600935,0.788571,1.61,106.8364,2.76,17.23029,18.323948,1.736239,120.48192771084338,117.8,26.8,26958.89,26.69,18.3
福建,华安,1980.3,88.06459889004415,0.966581,1.49,109.6774,3.27,21.824759,9.93823,1.044932,125.19561815336463,117.53,25.02,27212.98,12.98,14.0
福建,武平,1895.9,55.9355476569494,0.949771,1.74,125.8175,2.93,19.293556,16.819572,1.103521,140.41745730550284,116.1,25.1,26658.81,12.49,16.5
福建,尤溪,1805.6,54.95363304875249,0.919517,1.74,138.0472,3.11,21.702045,15.180206,1.35363,121.28212532486283,118.18,26.17,28389.48,15.94,16.8
福建,平潭,1951.3,62.21295916307934,0.979088,1.62,129.3831,3.27,12.836933,14.758961,1.741372,1075.268817204301,119.78,25.52,2569.88,11.83,16.0
福建,云霄,2105.3,56.57401792066705,0.988176,1.56,136.4666,3.67,26.483497,8.319093,0.784147,418.6489058039962,117.33,23.95,17629.59,15.32,14.0
甘肃,通渭,1502.2,0.008683,0.858362,1.94,128.9282,3.66,29.622292,8.748231,0.507289,154.4799176107106,105.25,35.2,4311,8.13,27.8
甘肃,临泽,1778.7,0.086699,0.808752,1.5,119.1414,3.14,23.399223,8.668592,0.805055,47.64930114358323,100.17,39.13,18916,17.06,34.0
甘肃,高台,1820.6,0.022567,0.76748,1.5,117.8418,3.03,18.432602,9.873527,0.834275,36.15002259376412,99.82,39.38,17579,16.3,34.9
甘肃,皋兰,1401.4,0.020959,0.839891,1.69,124.4085,3.19,20.568457,9.136815,0.847552,70.4225352112676,103.95,36.33,9675,14.54,30.7
甘肃,成县,1428.7,3.798094,0.817102,1.57,104.3556,3.43,22.316846,9.401463,0.761283,155.03875968992247,105.72,33.73,154,12.38,25.4
甘肃,合水,1121.8,0.666187,0.798193,1.64,130.332,3.36,22.409038,10.733985,1.604758,57.78382053025153,108.02,35.82,1388,15.73,28.5
甘肃,东乡,1520.9,65.2366,0.873371,1.64,137.7106,3.74,26.993822,8.264006,1.052785,363.9240506329114,116.62,28.23,2785,24.3,30.7999999999999
甘肃,民勤,1602.0,0.001647,0.809624,1.64,109.3679,3.44,25.232654,6.930995,0.520075,16.9736593952348,103.08,38.62,127,13.76,35.0
甘肃,庄浪,1396.7,0.007117,0.857278,1.64,119.1481,3.94,35.075444,7.14301,0.564822,283.322601416613,106.05,35.2,4714,5.9,26.9
甘肃,民乐,1753.6,0.01066,0.795515,1.64,143.8418,3.46,28.986353,7.188616,1.068559,67.80580417683754,100.82,38.43,1868,10.53,35.3
甘肃,康县,1521.4,0.105338,0.806224,1.58,112.7909,3.89,37.047271,8.904585,1.695955,67.6132521974307,105.6,33.33,4824,7.74,22.5
甘肃,永昌,1572.0,0.007044,0.828877,1.52,140.7905,3.12,16.81943,9.471772,1.023932,44.240258635358174,101.97,38.25,17352,23.3,34.6
甘肃,环县,1193.7,0.058708,0.771997,1.77,126.781,3.77,30.983626,10.191315,0.816715,37.895192724123,107.3,36.58,899,8.23,32.2
甘肃,宁县,1180.4,0.226096,0.801929,1.71,121.2368,3.42,24.785616,11.550873,1.106276,207.31247644176403,107.92,35.5,7584,9.12,29.0
甘肃,礼县,1465.7,0.01087,0.792609,1.65,115.4595,3.99,37.13054,6.711572,1.15948,125.5813953488372,105.17,34.18,356,7.42,25.9
甘肃,徽县,1400.6,0.054377,0.74359,1.53,109.0659,3.28,23.186665,12.584472,1.381449,80.82292432035268,106.08,33.77,11134,21.5,24.8
甘肃,临洮,1527.6,0.007628,0.791504,1.47,112.4251,3.74,34.820402,8.686377,1.297801,189.40722553490002,103.87,35.38,568,8.62,27.1
甘肃,靖远,1348.6,4.764037,0.711029,1.72,126.953,3.91,25.878706,7.612687,0.783955,82.63040110173868,104.68,36.57,8798,10.04,31.0999999999999
甘肃,镇原,1223.2,0.082491,0.828759,1.72,117.6545,3.51,29.022003,10.370903,1.012581,145.71428571428572,107.2,35.68,6527,7.53,29.7
甘肃,泾川,1233.4,0.030454,0.809217,1.66,125.2009,3.37,24.926552,11.566002,1.200648,248.40312278211496,107.37,35.33,9226,10.45,29.0999999999999
甘肃,灵台,1214.2,0.015645,0.83871,1.66,128.5521,3.1,21.274986,14.10297,1.060478,112.85574092247302,107.62,35.07,9573,9.89,28.7
甘肃,甘谷,1458.3,0.062828,0.842257,1.66,114.3648,4.16,32.179658,6.497757,1.192283,400.50858232676416,105.33,34.73,5641,8.33,28.0
甘肃,永登,1454.5,0.006645,0.732082,1.6,119.502,3.23,24.182541,10.21055,1.098203,85.38587848932677,103.27,36.73,1724,14.4,31.3
甘肃,文县,1686.3,0.067682,0.809219,1.54,110.4398,3.44,31.183579,11.076124,1.470478,48.05766920304365,104.68,32.95,5523,9.06,22.0999999999999
甘肃,清水,1418.5,0.02256,0.765401,1.73,116.6405,3.74,29.530366,9.600069,0.754855,159.04572564612326,111.68,39.92,7956,8.44,27.2
甘肃,正宁,1169.8,0.098342,0.841286,1.73,124.7135,3.29,21.660125,10.238509,0.781458,174.24242424242425,108.37,35.5,8554,10.75,27.3
甘肃,静宁,1402.9,0.009263,0.797888,1.67,115.2628,3.72,30.975625,11.466722,0.560477,218.7784867821331,105.72,35.52,4861,7.58,27.5
甘肃,陇西,1545.6,0.034924,0.762278,1.61,122.5378,3.62,26.791764,9.431196,1.444081,211.70610211706102,104.63,35.0,7289,16.77,27.5
甘肃,榆中,1481.5,0.13356,0.757075,1.3,120.2777,3.4,27.023557,9.419818,1.191766,133.25257419745608,104.12,35.85,1975,18.57,28.9
甘肃,宕昌,1643.8,0.074352,0.702888,1.49,111.4338,3.45,26.781992,11.574763,1.122584,93.06514560192134,104.38,34.05,3514,15.68,23.6
甘肃,秦安,1456.1,0.060586,0.81335,1.74,113.8441,3.99,30.704486,6.794915,0.577921,387.01622971285894,105.67,34.87,589,20.94,28.5
甘肃,武山,1495.9,0.037935,0.764054,1.62,114.3333,3.91,28.351539,8.679061,1.281898,233.71456986573844,104.88,34.72,6528,13.91,27.4
甘肃,景泰,1340.3,0.561783,0.790588,1.56,140.7198,3.63,23.840971,5.64681,0.953149,43.77165785154113,104.07,37.15,1463,19.97,31.4
甘肃,临夏,1574.3,0.0,0.811739,1.69,127.4704,4.22,45.748204,4.456631,1.550642,2727.2727272727275,103.22,35.6,4736,3.93,28.9
甘肃,华亭,1330.1,0.0,0.751969,1.38,113.0972,3.34,23.084099,11.661581,1.843245,160.7445008460237,106.65,35.22,25481,46.58,29.1
甘肃,山丹,1677.0,0.0,0.769424,1.51,139.0419,3.04,20.04779,11.160892,1.068376,37.02332469455757,101.08,38.78,1539,33.68,32.1
甘肃,临潭,1740.1,0.0,0.877551,1.64,115.3173,4.03,39.274565,8.497101,1.422567,96.27727856225931,103.35,34.7,6,8.78,35.2
甘肃,敦煌,2216.8,0.0,0.691108,1.46,114.0377,3.45,21.42911,9.471249,1.137607,46.15384615384615,94.67,40.13,36729,20.08,34.2
甘肃,会宁,1468.7,0.0,0.7873,1.65,115.6559,4.03,29.538343,8.094085,0.58941,91.62913495884455,105.05,35.7,5893,9.38,29.5
甘肃,和政,1550.7,0.0,0.834516,1.65,121.1175,4.27,43.085156,4.685006,1.074499,218.75,103.35,35.43,3999,24.65,31.6
甘肃,古浪,1478.6,0.0,0.787648,1.59,119.8532,4.31,33.390486,5.140382,0.635627,79.92202729044834,102.88,37.47,688,6.57,32.5
甘肃,漳县,1563.0,0.0,0.782964,1.66,114.2328,4.36,38.753202,5.584523,1.123596,97.04251386321627,104.47,34.85,4745,8.3,26.9
甘肃,岷县,1661.5,0.0,0.803316,1.6,112.9439,4.17,41.403253,5.78575,1.57273,137.14285714285714,104.03,34.43,3594,7.9,30.6
甘肃,玉门,2084.2,0.0,0.675524,1.29,107.9029,2.87,14.216325,13.666874,1.609783,11.114404267931238,97.05,40.28,69165,42.02,34.5
甘肃,夏河,1665.1,0.0,0.9,1.54,102.1592,4.52,41.757505,8.960814,3.877166,14.344915524386357,102.52,35.2,1143,18.48,35.8
甘肃,金塔,1981.5,0.0,0.753266,1.36,99.10314,2.68,6.433867,15.905286,1.8,7.979572294924992,98.9,39.98,25229,42.48,37.2
甘肃,渭源,1586.1,0.0,0.717637,1.55,108.8981,3.81,35.65007,8.628471,1.339244,169.40948693126816,104.22,35.13,4126,6.63,30.7999999999999
广东,和平,1899.3,86.3330189950155,0.888821,1.9,114.4432,3.48,25.876988,12.991483,1.347106,225.1082251082251,114.93,24.45,1584,15.4,16.4
广东,惠来,2183.9,48.68937448519793,0.91071,1.86,114.4965,5.26,28.941757,9.120669,0.617435,1061.4525139664804,116.28,23.03,11799,17.83,13.2
广东,鹤山,2173.1,87.58429628549557,0.782567,1.14,117.2167,3.09,20.12926,16.776993,1.022735,341.64358264081255,112.97,22.77,32936,26.28,14.4
广东,龙川,1984.8,88.4198077789458,0.836655,1.92,114.6084,3.77,27.784815,11.414693,1.028447,314.93506493506493,115.25,24.1,12934,19.73,16.2999999999999
广东,紫金,2037.2,80.20753853197009,0.820472,1.98,115.4493,4.05,31.660454,11.585219,1.128387,223.69511184755592,115.18,23.63,9981,20.8,14.9
广东,怀集,2026.8,82.86045836959674,0.816634,1.96,129.0278,3.97,22.038775,10.025793,0.895897,293.8706968933669,112.18,23.92,14712,11.08,15.8999999999999
广东,大埔,2043.6,76.75466385075677,0.8,1.75,122.017,3.17,21.857022,18.610993,1.630897,222.85251215559157,116.7,24.35,11888,21.94,14.5
广东,连州,1914.7,78.67176386913229,0.74375,1.69,116.016,2.86,20.108515,21.359435,1.518,199.0236575291025,112.38,24.78,2843,21.69,19.7
广东,英德,1999.4,81.2320479129744,0.796776,1.69,129.0455,3.31,22.525697,16.542232,1.615167,197.0181043663472,113.4,24.18,2227,20.01,16.7
广东,连平,1930.0,82.32836592299078,0.915911,1.82,113.6896,3.67,29.167995,12.910424,1.250367,175.7469244288225,114.48,24.37,2428,20.04,15.7999999999999
广东,五华,2011.1,81.83449167609503,0.871842,1.76,126.5067,4.3,26.493066,10.317741,1.19826,406.0756354618723,115.77,23.93,6735,14.44,15.2999999999999
广东,阳山,1945.4,53.11730926989335,0.762876,1.83,125.2286,3.2,23.40657,17.962641,1.200021,157.9871269748391,112.63,24.48,17422,16.73,18.1
广东,罗定,2223.5,79.74639996068217,0.794349,1.83,121.2966,3.47,18.243248,15.846934,1.327557,519.9828104856037,111.57,22.77,9481,12.43,14.3
广东,遂溪,2457.6,65.79181336462891,0.734613,1.83,126.3198,3.75,17.157291,12.92882,0.811305,523.168908819133,110.25,21.38,15623,18.18,12.1
广东,新兴,2203.2,82.93028322440087,0.848126,1.53,124.0824,3.43,23.116213,15.194998,0.640516,308.8042049934297,112.23,22.7,27779,16.65,14.3
广东,高要,2172.4,86.03848706038487,0.771232,1.53,133.6973,3.54,21.70331,14.68501,0.665633,356.8161024702653,112.45,23.03,295,13.03,14.2
广东,平远,1925.0,87.37791932059447,0.868852,1.78,115.5526,3.36,26.844944,11.87062,0.852428,188.26937002172338,115.88,24.57,15261,25.13,16.1
广东,德庆,2152.4,85.43061133422579,0.832448,1.66,121.4818,3.58,23.422653,13.962901,1.148464,168.2905225863596,111.77,23.15,1935,19.59,15.0
广东,海丰,2141.6,80.02043562777251,0.821743,1.6,128.819,3.94,21.949399,14.061841,1.332768,474.2857142857143,115.33,22.97,1918,27.38,13.1
广东,饶平,2121.5,63.97564849126523,0.948756,1.6,113.3684,4.04,32.509862,8.916306,0.732195,602.125147579693,117.0,23.67,14992,24.12,13.9999999999999
广东,翁源,1975.9,90.36929761042722,0.824539,1.73,125.6598,3.04,18.815671,18.095523,1.911686,185.35681186283597,114.13,24.35,1226,18.35,16.0
广东,广宁,2085.3,83.88683140064356,0.838211,1.67,126.2395,3.16,22.7728,16.997382,0.9164,231.8958502847844,112.43,23.63,1657,17.16,15.6
广东,博罗,2077.2,88.64894448788115,0.831579,1.55,123.9712,3.22,19.497128,18.256402,0.794612,297.4107767669699,114.28,23.18,28994,18.34,13.8
广东,徐闻,2580.3,70.91477459690688,0.787648,1.8,125.542,3.91,24.362383,12.439413,0.91614,392.0515574650913,110.17,20.33,118,20.79,10.3
广东,丰顺,2044.2,71.02388285199605,0.885866,1.8,113.5071,3.71,25.020503,15.517713,1.160729,254.61254612546125,116.18,23.77,12244,16.31,13.9999999999999
广东,新丰,1979.8,86.07116920842411,0.893364,1.74,128.7361,3.23,22.472644,16.622571,1.946607,125.81781580271766,114.2,24.07,1479,32.86,14.7
广东,四会,2138.4,83.85390343340408,0.730753,1.37,135.6072,2.98,18.043155,20.585528,1.211095,405.0833995234313,112.68,23.33,46446,26.87,15.2999999999999
广东,南澳,2178.7,36.03053435114504,0.86691,1.81,111.8552,5.59,37.525229,6.087913,0.701124,625.0,117.02,23.42,15349,3.83,13.0
河北,邯郸,444.9,0.99156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.1274298056155,114.48,36.62,15836.65,0.0,31.9
河北,滦县,226.3,1.184961,0.8208,1.38,112.4338,3.11,14.330516,8.209588,1.194219,535.5404089581305,118.7,39.75,26216.94,12.1,36.2
河北,怀安,229.2,1.890686,0.8503,1.57,97.9204,2.89,11.058711,12.557722,1.525217,146.54161781946073,114.42,40.67,4235.94,14.06,37.3
河北,滦平,178.0,4.593772,0.857143,1.45,108.8321,3.35,22.479515,8.713882,1.501125,106.91613765452723,117.33,40.93,8851.53,12.01,39.3
河北,涿鹿,142.3,1.435484,0.800676,1.39,104.4455,3.0,15.148047,12.396178,1.860021,124.91077801570307,115.22,40.38,556.59,14.56,36.4
河北,昌黎,272.0,5.814782,0.891935,1.27,107.1693,2.89,12.94012,10.29034,1.518333,462.04620462046205,119.17,39.7,12845.55,21.59,35.0999999999999
河北,兴隆,139.1,0.667124,0.826348,1.46,106.4251,3.41,27.070814,9.233868,1.761741,105.66762728146013,117.52,40.43,6237.12,14.2,36.5999999999999
河北,平山,312.2,1.658382,0.831522,1.59,102.3293,3.45,25.383288,11.972493,1.111985,181.2688821752266,114.2,38.25,1561.46,8.26,33.9
河北,隆化,266.1,26.28138,0.780952,1.59,115.3564,3.29,22.022591,10.102902,1.432137,80.36529680365297,117.72,41.32,7153.38,12.08,40.5
河北,赤城,179.7,2.029796,0.854406,1.59,106.0429,2.8,10.234629,14.913905,1.576204,54.851522602610174,115.83,40.92,455.44,11.76,36.9
河北,涞源,209.1,1.067397,0.859532,1.53,106.8534,3.12,13.54853,13.925391,2.104084,115.36876802637,114.68,39.35,453.71,13.93,34.7
河北,怀来,116.1,2.240083,0.788321,1.41,106.0489,2.91,11.854776,13.078363,1.467698,194.3364797334814,115.52,40.4,865,24.11,36.4
河北,易县,128.8,0.113808,0.79288,1.41,106.3896,3.54,27.545941,8.759114,1.094558,224.94080505130228,115.5,39.35,656.36,8.83,35.9
河北,赞皇,341.9,0.005722,0.893103,1.66,119.3775,3.58,19.955235,9.231542,0.781945,214.87603305785123,114.38,37.67,5476.7,9.45,33.0
河北,磁县,485.7,3.015333,0.863636,1.6,123.5756,3.96,31.363361,7.13793,1.030782,630.5418719211823,114.37,36.35,17533.18,7.46,32.2
河北,蔚县,252.4,0.843864,0.770588,1.6,107.286,3.03,13.50498,16.344514,1.914626,152.17391304347825,114.57,39.85,6786.93,10.79,36.3
河北,涿州,72.9,2.569359,0.816879,1.23,109.6345,3.29,24.336331,8.823546,1.423155,876.0107816711591,115.97,39.48,16835.72,25.47,37.0999999999999
河北,张家,187.5,86.84211,0.698522,1.05,110.3052,2.99,21.641408,10.257556,1.261283,919.1919191919192,114.88,40.82,129535,30.14,37.3
河北,平泉,304.0,1.06879,0.799645,1.49,118.2023,3.39,24.174328,8.420776,1.113931,142.59708737864077,118.68,41.0,8567.4,13.7,40.5
河北,涉县,514.3,1.929477,0.955614,1.49,127.8192,3.27,14.251523,12.085967,1.099344,265.0762094102054,113.67,36.57,21361.16,9.99,31.0
河北,乐亭,255.5,6.832809,0.785276,1.18,104.9542,2.83,11.989589,9.680826,1.080234,345.80098800282286,118.9,39.42,23943.31,16.94,35.5
河北,安新,147.7,0.615194,0.891683,1.43,132.8578,3.36,19.638079,7.85473,1.015377,607.7348066298342,115.93,38.92,5199.65,5.81,37.3
河北,玉田,139.9,0.268801,0.77607,1.37,113.5119,3.16,18.222534,8.878788,1.183919,583.6909871244635,117.73,39.88,2463.28,11.09,37.4
河北,曲阳,234.3,0.461297,0.90596,1.62,113.7958,3.77,22.963469,8.291333,1.083421,562.730627306273,114.7,38.62,4759.92,6.3,34.5
河北,抚宁,263.4,7.979485,0.806175,1.31,108.562,3.06,15.287595,8.457622,1.338522,302.65596046942557,119.23,39.88,1261.5,11.95,35.8
河北,宁晋,339.4,0.0,0.84874,1.5,125.8908,3.84,29.634488,7.279262,0.978396,726.7441860465116,114.92,37.62,13488.35,5.73,34.0
河北,武安,471.9,0.0,0.792008,1.5,119.6412,3.71,26.223831,9.257605,0.936415,431.8936877076412,114.2,36.7,44854.45,13.94,31.9
河北,定州,223.3,0.0,0.810791,1.44,108.7879,3.73,31.703853,7.112276,1.117498,957.6138147566719,114.97,38.52,1858.84,10.85,34.2
河北,康保,348.7,0.0,0.759336,1.44,98.8946,2.93,11.697813,10.13907,0.920225,83.20950965824666,114.62,41.85,27.93,11.91,43.0
河北,安国,209.7,0.0,0.890164,1.38,110.9239,3.37,26.257221,9.382869,1.240175,843.6213991769547,115.32,38.42,779.66,11.87,34.9
河北,吴桥,284.0,0.0,0.823266,1.32,109.5174,3.14,17.056269,9.732539,0.959576,497.4271012006861,116.38,37.62,4961.61,15.32,33.5
河北,饶阳,219.4,0.0,0.875,1.33,113.7812,3.43,25.751976,9.159355,1.011979,506.993006993007,115.73,38.23,3384.57,7.49,34.9
河北,清河,370.3,0.0,0.868687,1.58,142.4661,3.55,20.406814,9.178817,0.701682,800.0,115.67,37.07,8751.98,7.72,33.2
河北,巨鹿,373.9,0.0,0.931035,1.52,124.4196,3.55,20.723545,9.039968,0.945502,618.0665610142631,115.03,37.22,3694.1,7.64,33.7
河北,故城,340.4,0.0,0.828572,1.52,121.0775,3.46,19.586311,7.99098,0.674725,541.9766206163656,115.97,37.35,6344.94,9.79,33.1
河北,献县,227.3,0.0,0.771196,1.52,130.7312,3.56,22.0539,7.482629,0.853109,511.5089514066496,116.12,38.18,11628.26,7.03,35.0
河北,崇礼,213.3,0.0,0.920635,1.4,106.6921,2.72,7.0838,13.639516,1.435342,55.93803786574871,115.27,40.97,2376.81,14.22,38.9
河北,阜平,277.1,0.0,0.942387,1.65,101.3122,3.28,18.265911,12.73207,1.349349,88.17635270541082,114.18,38.85,2338.81,12.27,34.0
河北,河间,198.3,0.0,0.817539,1.53,133.1226,3.61,25.745684,6.99705,0.989841,605.3811659192825,116.08,38.43,1698.26,9.27,35.2
河北,张北,243.2,0.0,0.755448,1.47,102.302,2.76,8.254496,12.949281,0.984658,93.19181982914833,114.7,41.15,498.45,17.43,40.0999999999999
河北,文安,128.3,0.0,0.833333,1.47,119.2322,3.39,15.780456,7.547545,0.901831,472.0616570327553,116.47,38.87,11133.35,7.95,36.5
河北,徐水,130.7,0.0,0.791789,1.47,111.8344,3.54,28.067075,6.868107,0.86034,816.0442600276625,115.65,39.02,114.73,10.76,36.4
河北,肃宁,193.2,0.0,0.8625,1.47,125.0753,3.57,28.618146,7.041401,0.972968,679.6116504854369,115.83,38.43,975.42,11.05,35.4
河北,任丘,150.6,0.0,0.717184,1.41,131.8474,3.4,20.955466,7.249294,1.462523,830.0395256916996,116.1,38.72,4981.39,23.17,36.1
河北,大名,458.7,0.0,0.823908,1.66,123.5724,4.16,30.757454,7.183332,0.708429,807.2174738841405,115.15,36.28,8549.2,3.53,32.7
河北,辛集,293.8,0.0,0.833603,1.35,107.7454,3.31,25.810245,10.122053,1.024779,651.9453207150368,115.22,37.92,25413.78,12.28,33.8
河北,邢台,404.3,0.0,0.898503,1.54,109.293,3.38,21.605871,10.41619,1.010269,203.33680917622524,114.48,37.07,1952.2,6.82,32.1
河北,威县,376.2,0.0,0.881016,1.48,132.7296,3.41,15.711909,8.888119,0.628133,583.5010060362173,115.25,36.98,3497.65,5.68,33.5
河北,曲周,429.8,0.0,0.849354,1.73,123.0171,3.9,24.895526,7.158207,0.701673,664.6971935007385,114.95,36.78,7241.87,4.38,33.0
河北,盐山,248.2,0.0,0.907514,1.42,131.7268,3.68,22.049433,7.365643,0.805587,578.6163522012579,117.22,38.05,8263.39,6.84,34.2
河北,隆尧,373.5,0.0,0.815657,1.42,129.5851,4.01,32.960536,6.219032,0.833575,707.6101468624834,114.77,37.35,819.61,2.66,33.5999999999999
河北,沽源,290.8,0.0,0.778169,1.42,99.22605,2.8,7.902356,11.62982,1.653794,67.88665879574971,115.7,41.67,2184.25,12.49,44.2
河北,深州,253.9,0.0,0.855102,1.36,111.4255,3.41,25.986001,9.345771,0.956139,457.8313253012048,115.55,38.02,923.8,9.44,34.0999999999999
河北,尚义,293.9,0.0,0.804195,1.49,103.0764,2.66,6.716311,14.434492,0.917942,72.16103304215723,113.97,41.08,22.79,16.45,40.6
河北,黄骅,220.0,0.0,0.825,1.49,137.2166,3.24,13.03029,7.259493,0.815088,291.2621359223301,117.35,38.37,1622.38,20.96,34.5
河北,新乐,254.5,0.0,0.861789,1.49,114.0522,4.02,34.219357,6.430129,1.241093,935.1145038167939,114.68,38.35,12421.14,8.78,35.3
河北,临城,361.7,0.0,1.0,1.49,112.3439,3.45,22.680805,8.011185,1.187648,263.48808030112923,114.5,37.43,354.84,10.42,33.3
河北,高阳,171.8,0.0,0.897959,1.43,119.003,3.53,25.151891,8.025629,1.311405,684.1046277665996,115.78,38.68,734.67,9.93,36.3
河北,南宫,335.8,0.0,0.87466,1.31,119.9405,3.27,18.869957,11.219466,0.959599,557.4912891986063,115.38,37.35,6146.3,8.12,33.6
河南,光山,960.1,50.0,0.815412,1.69,141.3232,3.42,21.465825,11.413202,0.706125,490.5660377358491,114.9,32.02,14795,13.08,28.5
河南,商城,1021.1,50.0,0.706569,1.69,137.0689,3.08,18.80289,13.83039,0.71373,359.16824196597355,115.4,31.8,15553,11.66,28.3
河南,罗山,956.0,50.0,0.804636,1.63,133.1209,3.1,19.004906,13.640859,0.838424,365.2090341182124,114.53,32.2,1693,16.46,28.5
河南,潢川,960.8,50.0,0.780317,1.57,134.3234,3.31,21.302819,11.399799,0.848847,525.9938837920489,115.03,32.13,18817,16.14,28.8
河南,固始,1002.3,50.0,0.647737,1.71,141.3758,3.05,16.391452,15.654063,0.757318,573.5245081693898,115.68,32.18,1553,13.33,28.6
河南,息县,925.9,50.0,0.776596,1.59,123.7964,3.78,25.80021,9.284709,1.205981,568.7203791469194,114.73,32.35,13274,12.39,28.7
河南,新县,1001.4,50.0,0.856031,1.66,138.7241,3.0,15.516407,14.207238,0.820918,250.16035920461835,114.87,31.63,2926,19.46,27.8
河南,淮滨,965.9,50.0,0.953608,1.55,121.6715,3.67,22.059941,8.85489,1.147279,620.8053691275168,115.4,32.43,14143,10.14,28.6
河南,三门,914.4,71.19,0.855711,1.56,126.549,2.69,12.086498,18.889604,1.143959,401.1194029850746,121.38,29.12,24934,11.28,28.9
河南,郏县,804.7,0.0,0.901709,1.5,124.7439,3.62,24.439342,9.609698,1.105782,759.8371777476256,113.22,33.97,1757,9.52,28.3
河南,内黄,509.7,0.0,0.836198,1.5,129.8624,3.85,29.230508,9.914375,0.674507,654.0447504302927,114.9,35.95,14674,4.68,31.7999999999999
河南,柘城,734.9,0.0,0.856415,1.75,136.9035,3.12,13.100974,11.457747,0.805189,969.2898272552783,115.3,34.07,12933,9.74,29.3
河南,卢氏,985.6,0.0,0.78098,1.44,108.0208,3.31,20.30052,11.691822,1.494665,94.9050949050949,111.05,34.05,124,9.42,27.4
